antecedent,consequent,support,confidence,lift,antecedent_size,consequent_size,antecedent_set,consequent_set,rule_type,cuisine_involved
"corn, cuisine:filipino",sugar,0.016595289079229122,0.6567796610169492,1.2873708360751954,2,1,"frozenset({'corn', 'cuisine:filipino'})",frozenset({'sugar'}),cuisine_to_ingredient,filipino
"corn, grape, rice",sugar,0.013490364025695931,0.65625,1.2863326337880379,3,1,"frozenset({'rice', 'corn', 'grape'})",frozenset({'sugar'}),ingredient_to_ingredient,
pasta,chicken,0.06402569593147751,0.3142406726221755,1.2861559519242414,1,1,frozenset({'pasta'}),frozenset({'chicken'}),ingredient_to_ingredient,
"grape, sausage",sugar,0.014668094218415417,0.6555023923444976,1.284867228645878,2,1,"frozenset({'sausage', 'grape'})",frozenset({'sugar'}),ingredient_to_ingredient,
"beef, cuisine:southern_us",sugar,0.010385438972162741,0.6554054054054054,1.2846771220328408,2,1,"frozenset({'beef', 'cuisine:southern_us'})",frozenset({'sugar'}),cuisine_to_ingredient,southern_us
chicken stock,sugar,0.019914346895074948,0.6549295774647887,1.2837444393538568,1,1,frozenset({'chicken stock'}),frozenset({'sugar'}),ingredient_to_ingredient,
filling,corn,0.09646680942184155,0.39173913043478265,1.2833544294145458,1,1,frozenset({'filling'}),frozenset({'corn'}),ingredient_to_ingredient,
corn,filling,0.09646680942184155,0.31602946334619436,1.2833544294145458,1,1,frozenset({'corn'}),frozenset({'filling'}),ingredient_to_ingredient,
cilantro,chicken,0.02259100642398287,0.31305637982195844,1.2813087587804959,1,1,frozenset({'cilantro'}),frozenset({'chicken'}),ingredient_to_ingredient,
cuisine:japanese,chicken,0.01563169164882227,0.31263383297644537,1.2795793163891322,1,1,frozenset({'cuisine:japanese'}),frozenset({'chicken'}),cuisine_to_ingredient,japanese
"chicken, crabmeat",sugar,0.01948608137044968,0.6523297491039427,1.2786484484010128,2,1,"frozenset({'chicken', 'crabmeat'})",frozenset({'sugar'}),ingredient_to_ingredient,
"cracker, sugar",corn,0.011027837259100642,0.3901515151515152,1.2781533326955987,2,1,"frozenset({'sugar', 'cracker'})",frozenset({'corn'}),ingredient_to_ingredient,
cuisine:jamaican,sugar,0.032548179871520345,0.6509635974304069,1.2759706190975868,1,1,frozenset({'cuisine:jamaican'}),frozenset({'sugar'}),cuisine_to_ingredient,jamaican
"cheese, pasta",corn,0.015845824411134905,0.38947368421052636,1.2759327290516718,2,1,"frozenset({'pasta', 'cheese'})",frozenset({'corn'}),ingredient_to_ingredient,
"crabmeat, yeast",sugar,0.011777301927194861,0.650887573964497,1.275821603531669,2,1,"frozenset({'crabmeat', 'yeast'})",frozenset({'sugar'}),ingredient_to_ingredient,
"pasta, potato",corn,0.013383297644539615,0.3894080996884735,1.2757178713049255,2,1,"frozenset({'potato', 'pasta'})",frozenset({'corn'}),ingredient_to_ingredient,
cola,sugar,0.0436830835117773,0.6496815286624203,1.2734576028766016,1,1,frozenset({'cola'}),frozenset({'sugar'}),ingredient_to_ingredient,
"cucumber, milk",sugar,0.010920770877944325,0.6496815286624203,1.2734576028766016,2,1,"frozenset({'cucumber', 'milk'})",frozenset({'sugar'}),ingredient_to_ingredient,
"filling, fish paste",sugar,0.010920770877944325,0.6496815286624203,1.2734576028766016,2,1,"frozenset({'fish paste', 'filling'})",frozenset({'sugar'}),ingredient_to_ingredient,
"chicken, cola",sugar,0.01595289079229122,0.6478260869565218,1.2698207034992472,2,1,"frozenset({'chicken', 'cola'})",frozenset({'sugar'}),ingredient_to_ingredient,
orange,chicken,0.010920770877944325,0.31003039513677805,1.2689237031452703,1,1,frozenset({'orange'}),frozenset({'chicken'}),ingredient_to_ingredient,
"cucumber, pork",sugar,0.010599571734475375,0.6470588235294118,1.2683167705697183,2,1,"frozenset({'pork', 'cucumber'})",frozenset({'sugar'}),ingredient_to_ingredient,
"beef, sugar, tikka paste",corn,0.011563169164882228,0.38709677419354843,1.26814586845589,3,1,"frozenset({'beef', 'tikka paste', 'sugar'})",frozenset({'corn'}),ingredient_to_ingredient,
"bacon, sugar",corn,0.010599571734475375,0.38671875,1.266907444756226,2,1,"frozenset({'bacon', 'sugar'})",frozenset({'corn'}),ingredient_to_ingredient,
"chocolate, grape",corn,0.016381156316916487,0.38636363636363635,1.26574407703836,2,1,"frozenset({'chocolate', 'grape'})",frozenset({'corn'}),ingredient_to_ingredient,
"pasta, pepper",sugar,0.017130620985010708,0.6451612903225807,1.2645973665504522,2,1,"frozenset({'pasta', 'pepper'})",frozenset({'sugar'}),ingredient_to_ingredient,
"shrimp stock, sugar",chicken,0.019914346895074948,0.3089700996677741,1.2645840187979887,2,1,"frozenset({'sugar', 'shrimp stock'})",frozenset({'chicken'}),ingredient_to_ingredient,
"filling, yeast",corn,0.02569593147751606,0.3858520900321543,1.2640682290074785,2,1,"frozenset({'yeast', 'filling'})",frozenset({'corn'}),ingredient_to_ingredient,
cuisine:mexican,corn,0.019271948608137045,0.38543897216274087,1.2627148368993335,1,1,frozenset({'cuisine:mexican'}),frozenset({'corn'}),cuisine_to_ingredient,mexican
cuisine:french,chicken,0.015417558886509636,0.3083511777301927,1.2620508326029798,1,1,frozenset({'cuisine:french'}),frozenset({'chicken'}),cuisine_to_ingredient,french
"beef, chicken, corn",sugar,0.01006423982869379,0.6438356164383562,1.2619988788109646,3,1,"frozenset({'chicken', 'beef', 'corn'})",frozenset({'sugar'}),ingredient_to_ingredient,
"daikon, grape",corn,0.011670235546038544,0.38515901060070673,1.2617976706455984,2,1,"frozenset({'daikon', 'grape'})",frozenset({'corn'}),ingredient_to_ingredient,
"bean paste, corn",sugar,0.012955032119914348,0.6436170212765958,1.2615704047688152,2,1,"frozenset({'corn', 'bean paste'})",frozenset({'sugar'}),ingredient_to_ingredient,
"chicken, rice",corn,0.014453961456102784,0.38461538461538464,1.2600167282734804,2,1,"frozenset({'chicken', 'rice'})",frozenset({'corn'}),ingredient_to_ingredient,
"pasta, sugar",corn,0.0335117773019272,0.3845208845208845,1.259707141853757,2,1,"frozenset({'sugar', 'pasta'})",frozenset({'corn'}),ingredient_to_ingredient,
shrimp stock,chicken,0.032655246252676656,0.3077699293642785,1.2596718406057672,1,1,frozenset({'shrimp stock'}),frozenset({'chicken'}),ingredient_to_ingredient,
"corn, pasta, sugar",filling,0.010385438972162741,0.30990415335463256,1.2584803444922907,3,1,"frozenset({'pasta', 'sugar', 'corn'})",frozenset({'filling'}),ingredient_to_ingredient,
"chicken, sugar, tikka paste",corn,0.012205567451820129,0.38383838383838387,1.2574712399335342,3,1,"frozenset({'chicken', 'sugar', 'tikka paste'})",frozenset({'corn'}),ingredient_to_ingredient,
orange,sugar,0.02259100642398287,0.6413373860182371,1.2571020326149707,1,1,frozenset({'orange'}),frozenset({'sugar'}),ingredient_to_ingredient,
turkey,corn,0.010599571734475375,0.38372093023255816,1.2570864568123794,1,1,frozenset({'turkey'}),frozenset({'corn'}),ingredient_to_ingredient,
cucumber,filling,0.04903640256959315,0.30945945945945946,1.2566745005875442,1,1,frozenset({'cucumber'}),frozenset({'filling'}),ingredient_to_ingredient,
"chicken, espresso",sugar,0.010706638115631691,0.641025641025641,1.2564909731751286,2,1,"frozenset({'chicken', 'espresso'})",frozenset({'sugar'}),ingredient_to_ingredient,
"sugar, tikka paste",corn,0.034796573875803,0.38280329799764423,1.2540802536997535,2,1,"frozenset({'sugar', 'tikka paste'})",frozenset({'corn'}),ingredient_to_ingredient,
butter,sugar,0.026873661670235548,0.6386768447837151,1.2518870367848687,1,1,frozenset({'butter'}),frozenset({'sugar'}),ingredient_to_ingredient,
"cheese, yeast",filling,0.01006423982869379,0.3081967213114754,1.2515466856735566,2,1,"frozenset({'yeast', 'cheese'})",frozenset({'filling'}),ingredient_to_ingredient,
bun,sugar,0.015096359743040685,0.6380090497737556,1.2505780744778336,1,1,frozenset({'bun'}),frozenset({'sugar'}),ingredient_to_ingredient,
simple syrup,sugar,0.012633832976445396,0.6378378378378379,1.2502424775247443,1,1,frozenset({'simple syrup'}),frozenset({'sugar'}),ingredient_to_ingredient,
ice cream,sugar,0.024839400428265525,0.6373626373626373,1.249311024756985,1,1,frozenset({'ice cream'}),frozenset({'sugar'}),ingredient_to_ingredient,
"cornmeal, filling",sugar,0.015417558886509636,0.6371681415929203,1.2489297885577915,2,1,"frozenset({'cornmeal', 'filling'})",frozenset({'sugar'}),ingredient_to_ingredient,
"mustard, sugar",filling,0.010599571734475375,0.30650154798761614,1.2446628079149282,2,1,"frozenset({'sugar', 'mustard'})",frozenset({'filling'}),ingredient_to_ingredient,
seasoning,sugar,0.044325481798715205,0.6349693251533742,1.2446198314653758,1,1,frozenset({'seasoning'}),frozenset({'sugar'}),ingredient_to_ingredient,
"corn, daikon",filling,0.013811563169164882,0.30641330166270786,1.2443044510998658,2,1,"frozenset({'daikon', 'corn'})",frozenset({'filling'}),ingredient_to_ingredient,
balsamic vinegar,sugar,0.010599571734475375,0.6346153846153846,1.2439260634433773,1,1,frozenset({'balsamic vinegar'}),frozenset({'sugar'}),ingredient_to_ingredient,
bitter gourd,corn,0.012312633832976445,0.37953795379537947,1.2433828440718502,1,1,frozenset({'bitter gourd'}),frozenset({'corn'}),ingredient_to_ingredient,
"cheese, crabmeat",sugar,0.010385438972162741,0.6339869281045752,1.2426942095481077,2,1,"frozenset({'crabmeat', 'cheese'})",frozenset({'sugar'}),ingredient_to_ingredient,
"pisco, sugar",filling,0.010599571734475375,0.3055555555555556,1.2408212560386476,2,1,"frozenset({'pisco', 'sugar'})",frozenset({'filling'}),ingredient_to_ingredient,
"beef, shrimp",sugar,0.01809421841541756,0.6329588014981273,1.2406789519396664,2,1,"frozenset({'beef', 'shrimp'})",frozenset({'sugar'}),ingredient_to_ingredient,
pita,sugar,0.017130620985010708,0.6324110671936759,1.2396053237332494,1,1,frozenset({'pita'}),frozenset({'sugar'}),ingredient_to_ingredient,
"corn, grape",sugar,0.0480728051391863,0.632394366197183,1.2395725876771648,2,1,"frozenset({'corn', 'grape'})",frozenset({'sugar'}),ingredient_to_ingredient,
"beef, tikka paste",corn,0.015310492505353318,0.3783068783068783,1.2393497872277248,2,1,"frozenset({'beef', 'tikka paste'})",frozenset({'corn'}),ingredient_to_ingredient,
"filling, sausage",corn,0.010813704496788009,0.3782771535580524,1.2392524076577378,2,1,"frozenset({'sausage', 'filling'})",frozenset({'corn'}),ingredient_to_ingredient,
salt,corn,0.014453961456102784,0.3781512605042017,1.2388399765377918,1,1,frozenset({'salt'}),frozenset({'corn'}),ingredient_to_ingredient,
"chicken, pasta",corn,0.024197002141327622,0.37792642140468224,1.238103393868724,2,1,"frozenset({'chicken', 'pasta'})",frozenset({'corn'}),ingredient_to_ingredient,
"cuisine:irish, sugar",corn,0.010920770877944325,0.37777777777777777,1.2376164308819517,2,1,"frozenset({'sugar', 'cuisine:irish'})",frozenset({'corn'}),cuisine_to_ingredient,irish
"potato, sugar",corn,0.014989293361884369,0.3773584905660377,1.2362428277400186,2,1,"frozenset({'potato', 'sugar'})",frozenset({'corn'}),ingredient_to_ingredient,
"chicken, filling",corn,0.014132762312633832,0.3771428571428571,1.2355364032670242,2,1,"frozenset({'chicken', 'filling'})",frozenset({'corn'}),ingredient_to_ingredient,
orange,filling,0.010706638115631691,0.303951367781155,1.2343068587286903,1,1,frozenset({'orange'}),frozenset({'filling'}),ingredient_to_ingredient,
chicken stock,corn,0.01145610278372591,0.3767605633802817,1.2342839922735291,1,1,frozenset({'chicken stock'}),frozenset({'corn'}),ingredient_to_ingredient,
"cucumber, grape",sugar,0.02366167023554604,0.6296296296296297,1.2341533558742375,2,1,"frozenset({'cucumber', 'grape'})",frozenset({'sugar'}),ingredient_to_ingredient,
ginger,filling,0.019164882226980727,0.30390492359932086,1.2341182549641985,1,1,frozenset({'ginger'}),frozenset({'filling'}),ingredient_to_ingredient,
cheese,chicken,0.05171306209850107,0.3013100436681223,1.2332321682122096,1,1,frozenset({'cheese'}),frozenset({'chicken'}),ingredient_to_ingredient,
"cuisine:cajun_creole, filling",sugar,0.010706638115631691,0.6289308176100629,1.2327835963227676,2,1,"frozenset({'cuisine:cajun_creole', 'filling'})",frozenset({'sugar'}),cuisine_to_ingredient,cajun_creole
"shrimp, yeast",sugar,0.018843683083511777,0.6285714285714286,1.2320791485534404,2,1,"frozenset({'yeast', 'shrimp'})",frozenset({'sugar'}),ingredient_to_ingredient,
"cucumber, grape",corn,0.014132762312633832,0.37606837606837606,1.2320163565340696,2,1,"frozenset({'cucumber', 'grape'})",frozenset({'corn'}),ingredient_to_ingredient,
"tagliatelle, yeast",sugar,0.03094218415417559,0.6282608695652174,1.23147041379625,2,1,"frozenset({'tagliatelle', 'yeast'})",frozenset({'sugar'}),ingredient_to_ingredient,
flour,sugar,0.018629550321199142,0.6281588447653429,1.2312704323417216,1,1,frozenset({'flour'}),frozenset({'sugar'}),ingredient_to_ingredient,
"shrimp, sugar",corn,0.025267665952890792,0.37579617834394907,1.231124624950012,2,1,"frozenset({'sugar', 'shrimp'})",frozenset({'corn'}),ingredient_to_ingredient,
"crabmeat, shrimp stock",sugar,0.016809421841541754,0.6279999999999999,1.2309590766002099,2,1,"frozenset({'crabmeat', 'shrimp stock'})",frozenset({'sugar'}),ingredient_to_ingredient,
"cheese, filling",corn,0.013918629550321198,0.37572254335260113,1.230883393515712,2,1,"frozenset({'cheese', 'filling'})",frozenset({'corn'}),ingredient_to_ingredient,
pasta,corn,0.07655246252676659,0.37572254335260113,1.230883393515712,1,1,frozenset({'pasta'}),frozenset({'corn'}),ingredient_to_ingredient,
"chicken, pasta, sugar",corn,0.010813704496788009,0.37546468401486993,1.2300386351100965,3,1,"frozenset({'chicken', 'sugar', 'pasta'})",frozenset({'corn'}),ingredient_to_ingredient,
"shrimp stock, tikka paste",corn,0.010278372591006424,0.375,1.2285163100666434,2,1,"frozenset({'tikka paste', 'shrimp stock'})",frozenset({'corn'}),ingredient_to_ingredient,
crabmeat,sugar,0.07837259100642398,0.6267123287671232,1.228435078842588,1,1,frozenset({'crabmeat'}),frozenset({'sugar'}),ingredient_to_ingredient,
"cucumber, pasta",filling,0.01113490364025696,0.3023255813953489,1.2277047522750253,2,1,"frozenset({'pasta', 'cucumber'})",frozenset({'filling'}),ingredient_to_ingredient,
"corn, filling",sugar,0.06038543897216274,0.6259711431742507,1.226982261751837,2,1,"frozenset({'corn', 'filling'})",frozenset({'sugar'}),ingredient_to_ingredient,
cuisine:russian,filling,0.015096359743040685,0.30192719486081365,1.226086956521739,1,1,frozenset({'cuisine:russian'}),frozenset({'filling'}),cuisine_to_ingredient,russian
"corn, cornmeal",sugar,0.014989293361884369,0.625,1.2250786988457503,2,1,"frozenset({'cornmeal', 'corn'})",frozenset({'sugar'}),ingredient_to_ingredient,
"chicken, daikon",corn,0.011884368308351177,0.37373737373737376,1.2243798915142305,2,1,"frozenset({'chicken', 'daikon'})",frozenset({'corn'}),ingredient_to_ingredient,
"cuisine:indian, sugar",corn,0.013276231263383297,0.3734939759036145,1.2235825096246087,2,1,"frozenset({'sugar', 'cuisine:indian'})",frozenset({'corn'}),cuisine_to_ingredient,indian
"sausage, tagliatelle",sugar,0.010813704496788009,0.6234567901234568,1.2220538131695882,2,1,"frozenset({'tagliatelle', 'sausage'})",frozenset({'sugar'}),ingredient_to_ingredient,
"bean paste, tikka paste",corn,0.011777301927194861,0.3728813559322034,1.2215755399532724,2,1,"frozenset({'tikka paste', 'bean paste'})",frozenset({'corn'}),ingredient_to_ingredient,
"beef, pasta",corn,0.011991434689507495,0.37209302325581395,1.2189929278180647,2,1,"frozenset({'beef', 'pasta'})",frozenset({'corn'}),ingredient_to_ingredient,
"rice, shrimp",sugar,0.010385438972162741,0.6217948717948718,1.2187962439798747,2,1,"frozenset({'rice', 'shrimp'})",frozenset({'sugar'}),ingredient_to_ingredient,
cracker,sugar,0.028265524625267664,0.6211764705882353,1.2175840997469294,1,1,frozenset({'cracker'}),frozenset({'sugar'}),ingredient_to_ingredient,
sesame oil,sugar,0.010706638115631691,0.6211180124223603,1.21746951438087,1,1,frozenset({'sesame oil'}),frozenset({'sugar'}),ingredient_to_ingredient,
"mustard, sugar",corn,0.01284796573875803,0.3715170278637771,1.21710594186169,2,1,"frozenset({'sugar', 'mustard'})",frozenset({'corn'}),ingredient_to_ingredient,
"cuisine:filipino, grape",sugar,0.013490364025695931,0.6206896551724137,1.2166298802330209,2,1,"frozenset({'grape', 'cuisine:filipino'})",frozenset({'sugar'}),cuisine_to_ingredient,filipino
"cornmeal, sugar",corn,0.014989293361884369,0.3713527851458886,1.216567875574395,2,1,"frozenset({'cornmeal', 'sugar'})",frozenset({'corn'}),ingredient_to_ingredient,
"filling, ginger",sugar,0.011884368308351177,0.6201117318435754,1.2154970777374596,2,1,"frozenset({'ginger', 'filling'})",frozenset({'sugar'}),ingredient_to_ingredient,
"cucumber, filling",sugar,0.030406852248394005,0.6200873362445415,1.2154492592915043,2,1,"frozenset({'cucumber', 'filling'})",frozenset({'sugar'}),ingredient_to_ingredient,
"sausage, sugar",corn,0.016595289079229122,0.37081339712918665,1.2148008169718005,2,1,"frozenset({'sugar', 'sausage'})",frozenset({'corn'}),ingredient_to_ingredient,
"cucumber, tagliatelle",sugar,0.021413276231263382,0.6191950464396285,1.2137002589183905,2,1,"frozenset({'tagliatelle', 'cucumber'})",frozenset({'sugar'}),ingredient_to_ingredient,
cuisine:chinese,corn,0.018522483940042828,0.37044967880085655,1.213609259908804,1,1,frozenset({'cuisine:chinese'}),frozenset({'corn'}),cuisine_to_ingredient,chinese
"daikon, filling",sugar,0.021734475374732335,0.6189024390243902,1.2131267115399382,2,1,"frozenset({'daikon', 'filling'})",frozenset({'sugar'}),ingredient_to_ingredient,
fish paste,sugar,0.019593147751605994,0.6182432432432431,1.2118346048041744,1,1,frozenset({'fish paste'}),frozenset({'sugar'}),ingredient_to_ingredient,
poultry,sugar,0.011563169164882228,0.6171428571428572,1.2096777094888325,1,1,frozenset({'poultry'}),frozenset({'sugar'}),ingredient_to_ingredient,
"chicken, cuisine:russian",sugar,0.011563169164882228,0.6171428571428572,1.2096777094888325,2,1,"frozenset({'chicken', 'cuisine:russian'})",frozenset({'sugar'}),cuisine_to_ingredient,russian
cuisine:southern_us,sugar,0.030835117773019272,0.6167023554603854,1.2088142707240295,1,1,frozenset({'cuisine:southern_us'}),frozenset({'sugar'}),cuisine_to_ingredient,southern_us
"grape, tomato",sugar,0.013597430406852249,0.6165048543689321,1.208427143715808,2,1,"frozenset({'tomato', 'grape'})",frozenset({'sugar'}),ingredient_to_ingredient,
"chocolate, yeast",corn,0.01809421841541756,0.3681917211328976,1.2062120923820638,2,1,"frozenset({'chocolate', 'yeast'})",frozenset({'corn'}),ingredient_to_ingredient,
"grape, tagliatelle",sugar,0.025160599571734475,0.6151832460732983,1.2058366250418902,2,1,"frozenset({'tagliatelle', 'grape'})",frozenset({'sugar'}),ingredient_to_ingredient,
